2.019409894943237305e+00,1.058500051498413086e+00,3.554217815399169922e-01,4.765706062316894531e-01,-5.751271247863769531e-01,1.918623447418212891e-01,-2.361100673675537109e+00
2.003047227859497070e+00,1.042137384414672852e+00,3.390593528747558594e-01,4.602081775665283203e-01,-5.587646961212158203e-01,2.082247734069824219e-01,-2.344738245010375977e+00
1.953959703445434570e+00,9.930498600006103516e-01,2.899720668792724609e-01,4.111208915710449219e-01,-5.096771717071533203e-01,2.573120594024658203e-01,-2.295650959014892578e+00
1.898297071456909180e+00,9.112374782562255859e-01,2.081596851348876953e-01,3.293085098266601562e-01,-4.278647899627685547e-01,3.391244411468505859e-01,-2.213838577270507812e+00
1.868784189224243164e+00,7.967002391815185547e-01,9.362244606018066406e-02,2.147712707519531250e-01,-3.133275508880615234e-01,4.536616802215576172e-01,-2.099301338195800781e+00
1.871996164321899414e+00,6.494381427764892578e-01,-5.363965034484863281e-02,6.750917434692382812e-02,-1.660654544830322266e-01,5.681989192962646484e-01,-1.984764099121093750e+00
1.898297071456909180e+00,4.694511890411376953e-01,-2.336266040802001953e-01,-1.124780178070068359e-01,1.392173767089843750e-02,6.500113010406494141e-01,-1.902951717376708984e+00
1.914962053298950195e+00,2.567391395568847656e-01,-4.463386535644531250e-01,-3.251900672912597656e-01,2.266337871551513672e-01,6.990985870361328125e-01,-1.853864312171936035e+00
1.898905515670776367e+00,1.130223274230957031e-02,-6.917755603790283203e-01,-5.706269741058349609e-01,4.720706939697265625e-01,7.154610157012939453e-01,-1.837501764297485352e+00
1.882852315902709961e+00,-2.668595314025878906e-01,-9.699373245239257812e-01,-8.487887382507324219e-01,7.502324581146240234e-01,6.990985870361328125e-01,-1.853864192962646484e+00
1.898296594619750977e+00,-5.777463912963867188e-01,-1.280824065208435059e+00,-1.159675478935241699e+00,1.061119318008422852e+00,6.500113010406494141e-01,-1.902951598167419434e+00
1.912513494491577148e+00,-9.213581085205078125e-01,-1.591710805892944336e+00,-1.503287076950073242e+00,1.404731035232543945e+00,5.681989192962646484e-01,-1.984763860702514648e+00
1.898297071456909180e+00,-1.297694683074951172e+00,-1.869872689247131348e+00,-1.879623651504516602e+00,1.781067609786987305e+00,4.863865375518798828e-01,-2.066576242446899414e+00
1.888372659683227539e+00,-1.706756114959716797e+00,-2.115309715270996094e+00,-2.288685083389282227e+00,2.190129041671752930e+00,4.372992515563964844e-01,-2.115663766860961914e+00
1.891591787338256836e+00,-1.919468045234680176e+00,-2.229846954345703125e+00,-2.501396894454956055e+00,2.402840852737426758e+00,4.209368228912353516e-01,-2.132026195526123047e+00
1.898297071456909180e+00,-1.935830473899841309e+00,-2.213484525680541992e+00,-2.485034465789794922e+00,2.386478662490844727e+00,4.372992515563964844e-01,-2.115663766860961914e+00
1.898297071456909180e+00,-1.984917879104614258e+00,-2.164397239685058594e+00,-2.435947179794311523e+00,2.337391138076782227e+00,4.863865375518798828e-01,-2.066576480865478516e+00
1.898297071456909180e+00,-2.066730260848999023e+00,-2.082584857940673828e+00,-2.386859655380249023e+00,2.288303613662719727e+00,5.354738235473632812e-01,-2.017488956451416016e+00
1.898297071456909180e+00,-2.181267499923706055e+00,-1.968047618865966797e+00,-2.370497226715087891e+00,2.271941423416137695e+00,5.518362522125244141e-01,-2.001126527786254883e+00
1.898296594619750977e+00,-2.295804738998413086e+00,-1.820785522460937500e+00,-2.386859655380249023e+00,2.288303613662719727e+00,5.354738235473632812e-01,-2.017488956451416016e+00
1.905000925064086914e+00,-2.344892263412475586e+00,-1.738973140716552734e+00,-2.403222084045410156e+00,2.304665803909301758e+00,5.191113948822021484e-01,-2.033851385116577148e+00
1.898297071456909180e+00,-2.328529834747314453e+00,-1.722610712051391602e+00,-2.414801597595214844e+00,2.311693906784057617e+00,5.116233825683593750e-01,-2.044018745422363281e+00
1.898297071456909180e+00,-2.279442548751831055e+00,-1.673523306846618652e+00,-2.421598196029663086e+00,2.311693906784057617e+00,5.116229057312011719e-01,-2.047991037368774414e+00
1.898297071456909180e+00,-2.197630167007446289e+00,-1.591711044311523438e+00,-2.414801597595214844e+00,2.311693906784057617e+00,5.116233825683593750e-01,-2.044018745422363281e+00
1.898297071456909180e+00,-2.115817785263061523e+00,-1.477173805236816406e+00,-2.414801597595214844e+00,2.311693906784057617e+00,5.116233825683593750e-01,-2.044018745422363281e+00
1.898297071456909180e+00,-2.066730260848999023e+00,-1.362636566162109375e+00,-2.414801597595214844e+00,2.311693906784057617e+00,5.116243362426757812e-01,-2.044018745422363281e+00
1.898297071456909180e+00,-2.050367832183837891e+00,-1.280824184417724609e+00,-2.414801597595214844e+00,2.311693906784057617e+00,5.116231441497802734e-01,-2.044018745422363281e+00
1.898297071456909180e+00,-2.066730260848999023e+00,-1.231736779212951660e+00,-2.414801597595214844e+00,2.311693906784057617e+00,5.116243362426757812e-01,-2.044018745422363281e+00
1.898297071456909180e+00,-2.115817546844482422e+00,-1.215374231338500977e+00,-2.414801597595214844e+00,2.311693906784057617e+00,5.116219520568847656e-01,-2.044018745422363281e+00
1.898297071456909180e+00,-2.195069789886474609e+00,-1.231736660003662109e+00,-2.414801597595214844e+00,2.311693906784057617e+00,5.116233825683593750e-01,-2.044018745422363281e+00
